"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
48;"technician";"married";"secondary";"no";568;"yes";"no";"cellular";2;"sep";378;2;386;1;"success";"yes"
57;"technician";"married";"secondary";"no";1469;"yes";"no";"cellular";17;"nov";364;1;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";18;"no";"yes";"cellular";25;"jul";363;6;-1;0;"unknown";"no"
50;"management";"divorced";"tertiary";"no";201;"yes";"no";"cellular";24;"jul";248;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";1412;"yes";"yes";"unknown";27;"may";157;2;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";-93;"yes";"no";"unknown";26;"may";402;2;-1;0;"unknown";"no"
31;"services";"married";"secondary";"no";-331;"yes";"no";"unknown";23;"may";203;5;-1;0;"unknown";"no"
29;"blue-collar";"married";"unknown";"no";486;"yes";"no";"cellular";6;"may";422;1;363;1;"failure";"no"
39;"blue-collar";"married";"primary";"no";694;"yes";"no";"cellular";21;"nov";44;1;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";2806;"yes";"no";"unknown";30;"may";358;4;-1;0;"unknown";"no"
38;"unemployed";"single";"tertiary";"no";0;"no";"no";"cellular";6;"feb";39;2;-1;0;"unknown";"no"
56;"management";"divorced";"tertiary";"no";2959;"yes";"no";"telephone";18;"may";325;1;-1;0;"unknown";"no"
41;"housemaid";"divorced";"primary";"no";22;"yes";"no";"cellular";18;"nov";238;3;126;4;"other";"no"
47;"technician";"married";"secondary";"no";1167;"yes";"no";"cellular";30;"apr";968;1;87;5;"failure";"yes"
38;"management";"single";"tertiary";"no";35;"yes";"no";"cellular";17;"apr";156;1;273;3;"failure";"no"
80;"retired";"married";"secondary";"no";8304;"no";"no";"telephone";6;"apr";681;1;118;11;"success";"no"
37;"services";"married";"secondary";"no";4760;"yes";"no";"cellular";20;"nov";187;2;-1;0;"unknown";"no"
44;"management";"single";"tertiary";"no";-1313;"yes";"yes";"cellular";15;"may";104;10;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";697;"no";"no";"cellular";6;"feb";860;2;-1;0;"unknown";"yes"
53;"technician";"married";"secondary";"no";230;"no";"yes";"cellular";13;"aug";112;2;-1;0;"unknown";"no"
69;"retired";"married";"tertiary";"no";473;"no";"no";"cellular";7;"jul";112;1;78;1;"failure";"no"
46;"technician";"married";"secondary";"no";1427;"yes";"no";"unknown";14;"may";32;3;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";201;"yes";"no";"cellular";17;"mar";325;2;-1;0;"unknown";"yes"
31;"self-employed";"single";"secondary";"no";1086;"no";"no";"cellular";20;"nov";410;1;-1;0;"unknown";"no"
38;"management";"divorced";"tertiary";"no";4335;"yes";"no";"cellular";20;"nov";640;1;-1;0;"unknown";"no"
34;"services";"divorced";"secondary";"no";44;"no";"no";"unknown";9;"jun";118;1;-1;0;"unknown";"no"
48;"unknown";"married";"unknown";"no";286;"no";"no";"cellular";30;"jul";166;2;-1;0;"unknown";"no"
46;"blue-collar";"divorced";"primary";"no";216;"no";"no";"cellular";2;"feb";173;1;-1;0;"unknown";"no"
42;"admin.";"married";"secondary";"no";214;"yes";"no";"unknown";28;"may";21;24;-1;0;"unknown";"no"
41;"blue-collar";"married";"secondary";"no";343;"yes";"no";"unknown";14;"may";89;7;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";-77;"yes";"no";"cellular";28;"jul";151;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";1046;"no";"no";"unknown";19;"jun";112;4;-1;0;"unknown";"no"
27;"student";"single";"secondary";"no";1566;"no";"no";"cellular";30;"jan";164;5;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";592;"no";"no";"telephone";29;"jan";145;2;164;1;"other";"no"
38;"management";"single";"tertiary";"no";104;"yes";"no";"cellular";6;"may";606;3;-1;0;"unknown";"yes"
48;"blue-collar";"married";"secondary";"no";0;"yes";"no";"unknown";26;"may";105;1;-1;0;"unknown";"no"
54;"services";"married";"secondary";"no";-22;"no";"yes";"cellular";9;"jul";85;1;-1;0;"unknown";"no"
51;"services";"married";"secondary";"no";0;"no";"no";"cellular";18;"jul";439;3;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";72;"no";"no";"unknown";29;"may";278;1;-1;0;"unknown";"no"
53;"technician";"married";"secondary";"no";100;"no";"no";"cellular";13;"aug";205;4;-1;0;"unknown";"no"
35;"blue-collar";"married";"primary";"no";319;"yes";"no";"cellular";16;"jul";221;1;-1;0;"unknown";"no"
58;"management";"married";"tertiary";"no";9339;"yes";"no";"telephone";18;"nov";52;3;172;3;"other";"no"
52;"management";"divorced";"tertiary";"no";50;"yes";"no";"unknown";12;"jun";84;3;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"yes";32;"yes";"no";"cellular";15;"may";476;3;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";6922;"no";"no";"cellular";20;"nov";371;1;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";633;"yes";"no";"cellular";17;"apr";128;3;-1;0;"unknown";"no"
48;"technician";"married";"secondary";"no";4265;"yes";"no";"unknown";13;"may";220;2;-1;0;"unknown";"no"
46;"entrepreneur";"married";"tertiary";"no";2262;"no";"no";"telephone";14;"jul";44;14;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";1970;"yes";"no";"unknown";8;"jun";30;1;404;2;"success";"no"
38;"self-employed";"divorced";"tertiary";"no";1513;"no";"no";"cellular";7;"may";330;1;342;1;"failure";"no"
34;"entrepreneur";"married";"secondary";"no";4659;"yes";"no";"unknown";30;"aug";28;1;-1;0;"unknown";"no"
47;"entrepreneur";"married";"primary";"no";668;"no";"no";"cellular";12;"may";908;1;-1;0;"unknown";"no"
35;"management";"divorced";"tertiary";"no";649;"no";"no";"cellular";16;"apr";177;1;-1;0;"unknown";"no"
46;"blue-collar";"divorced";"primary";"no";452;"yes";"no";"unknown";9;"may";113;4;-1;0;"unknown";"no"
27;"admin.";"single";"secondary";"no";-145;"yes";"no";"telephone";15;"may";289;8;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";-498;"yes";"no";"cellular";21;"jul";357;1;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";0;"no";"no";"cellular";28;"aug";38;16;-1;0;"unknown";"no"
46;"admin.";"married";"secondary";"no";22;"yes";"no";"cellular";7;"aug";414;4;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"no";2304;"yes";"no";"cellular";20;"nov";257;2;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";1412;"yes";"no";"unknown";19;"aug";480;1;-1;0;"unknown";"yes"
42;"housemaid";"married";"primary";"no";145;"no";"no";"cellular";20;"aug";252;2;-1;0;"unknown";"no"
33;"management";"single";"primary";"no";4897;"yes";"no";"unknown";20;"may";151;1;-1;0;"unknown";"no"
40;"housemaid";"married";"primary";"no";1832;"no";"no";"cellular";6;"feb";213;4;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";3726;"no";"yes";"cellular";27;"aug";119;12;-1;0;"unknown";"no"
31;"unemployed";"married";"tertiary";"no";591;"no";"no";"cellular";21;"nov";161;2;-1;0;"unknown";"no"
62;"retired";"divorced";"tertiary";"no";0;"no";"no";"cellular";13;"nov";227;2;-1;0;"unknown";"yes"
24;"student";"single";"secondary";"no";508;"yes";"no";"telephone";18;"may";12;3;374;1;"other";"no"
48;"unemployed";"married";"secondary";"no";817;"no";"no";"cellular";14;"jan";517;1;282;4;"success";"yes"
41;"technician";"divorced";"secondary";"no";348;"yes";"no";"cellular";7;"may";225;2;275;2;"failure";"no"
43;"management";"married";"tertiary";"no";291;"yes";"no";"unknown";9;"may";150;2;-1;0;"unknown";"no"
52;"technician";"married";"secondary";"no";3554;"no";"yes";"cellular";8;"jul";89;1;-1;0;"unknown";"no"
54;"blue-collar";"married";"primary";"no";781;"yes";"no";"unknown";9;"may";103;2;-1;0;"unknown";"no"
32;"technician";"divorced";"tertiary";"no";267;"no";"no";"cellular";26;"may";128;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";1327;"yes";"no";"cellular";20;"nov";277;1;-1;0;"unknown";"no"
41;"admin.";"married";"primary";"no";-306;"yes";"no";"unknown";15;"may";500;1;-1;0;"unknown";"yes"
31;"blue-collar";"single";"primary";"no";864;"yes";"no";"telephone";14;"may";113;2;-1;0;"unknown";"no"
35;"housemaid";"married";"tertiary";"no";1265;"yes";"no";"cellular";15;"may";326;5;179;4;"failure";"yes"
26;"admin.";"married";"secondary";"no";0;"no";"no";"unknown";27;"may";755;1;-1;0;"unknown";"no"
52;"technician";"married";"tertiary";"no";214;"no";"no";"cellular";29;"aug";161;3;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";425;"yes";"yes";"cellular";17;"nov";100;1;-1;0;"unknown";"no"
57;"housemaid";"married";"tertiary";"no";3;"no";"no";"cellular";4;"aug";142;2;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";0;"yes";"no";"unknown";8;"may";214;2;-1;0;"unknown";"no"
59;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular";18;"nov";167;2;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"no";282;"no";"yes";"cellular";9;"jul";676;5;-1;0;"unknown";"no"
42;"entrepreneur";"married";"tertiary";"no";0;"no";"no";"cellular";9;"jul";236;1;-1;0;"unknown";"no"
47;"housemaid";"single";"tertiary";"no";3727;"no";"no";"unknown";12;"jun";993;6;-1;0;"unknown";"yes"
33;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"cellular";28;"jul";83;12;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";864;"yes";"no";"cellular";6;"may";100;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";4089;"yes";"no";"cellular";2;"feb";289;2;174;4;"other";"yes"
29;"blue-collar";"married";"secondary";"no";-478;"no";"yes";"cellular";8;"jul";528;2;-1;0;"unknown";"no"
38;"unemployed";"married";"primary";"no";-363;"no";"no";"unknown";12;"jun";340;2;-1;0;"unknown";"no"
35;"self-employed";"married";"secondary";"no";8883;"no";"no";"cellular";21;"nov";33;3;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";1970;"no";"no";"telephone";17;"apr";284;3;-1;0;"unknown";"no"
62;"management";"married";"tertiary";"no";1859;"no";"no";"telephone";6;"aug";245;3;-1;0;"unknown";"yes"
32;"technician";"single";"tertiary";"no";1059;"yes";"no";"cellular";17;"apr";115;1;-1;0;"unknown";"no"
31;"services";"married";"secondary";"no";388;"yes";"no";"unknown";5;"may";730;2;-1;0;"unknown";"no"
51;"blue-collar";"divorced";"primary";"no";602;"yes";"no";"cellular";11;"may";347;1;284;2;"failure";"no"
29;"services";"single";"secondary";"no";0;"no";"no";"cellular";17;"jul";58;1;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";255;"yes";"no";"cellular";17;"jul";180;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";63;"yes";"no";"unknown";2;"jun";56;8;-1;0;"unknown";"no"
34;"self-employed";"married";"primary";"no";712;"yes";"no";"unknown";2;"jun";326;3;-1;0;"unknown";"no"
29;"services";"married";"secondary";"no";57;"yes";"no";"telephone";21;"jul";342;9;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"no";523;"no";"yes";"cellular";2;"feb";49;6;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";422;"no";"no";"cellular";12;"aug";110;1;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";386;"no";"no";"cellular";12;"nov";253;1;92;4;"failure";"yes"
60;"management";"married";"tertiary";"no";3387;"no";"no";"cellular";14;"aug";636;2;-1;0;"unknown";"no"
51;"technician";"married";"primary";"no";260;"no";"no";"cellular";19;"aug";137;2;-1;0;"unknown";"no"
40;"admin.";"single";"secondary";"no";-1;"no";"no";"cellular";7;"jul";173;1;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";1490;"yes";"no";"cellular";18;"jul";227;2;-1;0;"unknown";"no"
38;"services";"married";"secondary";"no";497;"yes";"yes";"unknown";19;"may";88;5;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";1707;"yes";"no";"unknown";2;"jun";426;3;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";826;"yes";"no";"telephone";18;"nov";195;3;112;8;"other";"no"
45;"blue-collar";"married";"primary";"no";907;"no";"no";"cellular";18;"aug";230;8;-1;0;"unknown";"no"
40;"services";"married";"secondary";"no";1836;"yes";"no";"cellular";12;"may";750;2;-1;0;"unknown";"yes"
29;"entrepreneur";"single";"secondary";"no";404;"no";"no";"cellular";30;"jan";413;3;-1;0;"unknown";"no"
52;"management";"divorced";"tertiary";"no";907;"yes";"no";"unknown";4;"jun";104;2;-1;0;"unknown";"no"
26;"technician";"married";"secondary";"no";18;"yes";"yes";"cellular";5;"may";138;1;-1;0;"unknown";"no"
31;"blue-collar";"single";"primary";"no";-495;"yes";"no";"unknown";29;"may";334;2;-1;0;"unknown";"no"
55;"services";"married";"unknown";"no";1210;"yes";"no";"unknown";30;"may";868;1;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";819;"yes";"no";"telephone";14;"jul";102;14;-1;0;"unknown";"no"
56;"management";"divorced";"tertiary";"no";442;"no";"no";"unknown";28;"may";77;3;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";-46;"yes";"no";"cellular";1;"sep";199;1;92;14;"success";"yes"
27;"student";"single";"secondary";"no";671;"yes";"no";"unknown";7;"may";332;2;-1;0;"unknown";"no"
30;"technician";"married";"secondary";"no";371;"no";"no";"cellular";7;"aug";124;2;-1;0;"unknown";"no"
51;"technician";"married";"tertiary";"no";-3;"no";"no";"cellular";25;"aug";91;9;-1;0;"unknown";"no"
33;"management";"married";"secondary";"no";11;"yes";"no";"cellular";4;"may";104;3;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";33;"yes";"no";"cellular";18;"may";125;1;368;4;"failure";"no"
43;"entrepreneur";"married";"secondary";"no";104;"yes";"no";"cellular";18;"jul";635;3;-1;0;"unknown";"yes"
46;"blue-collar";"married";"primary";"no";174;"no";"yes";"cellular";15;"jul";90;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";3107;"yes";"yes";"cellular";25;"jul";310;1;-1;0;"unknown";"no"
40;"services";"married";"secondary";"no";1438;"yes";"no";"cellular";6;"may";207;1;351;2;"failure";"no"
39;"blue-collar";"married";"secondary";"no";1367;"no";"no";"unknown";12;"jun";43;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";-11;"no";"no";"telephone";16;"jul";126;4;-1;0;"unknown";"no"
46;"admin.";"single";"secondary";"no";1693;"yes";"no";"cellular";25;"jan";137;1;97;1;"success";"no"
43;"blue-collar";"married";"primary";"no";778;"yes";"yes";"unknown";15;"may";284;5;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";837;"no";"no";"cellular";28;"aug";68;6;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"no";363;"no";"no";"cellular";18;"nov";67;1;-1;0;"unknown";"no"
26;"admin.";"single";"secondary";"no";236;"yes";"yes";"cellular";18;"may";8;2;-1;0;"unknown";"no"
39;"admin.";"single";"unknown";"no";0;"yes";"no";"cellular";11;"may";62;1;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";-50;"no";"yes";"cellular";7;"jul";175;1;-1;0;"unknown";"no"
23;"entrepreneur";"single";"primary";"no";4;"yes";"no";"unknown";13;"may";395;2;-1;0;"unknown";"yes"
54;"management";"divorced";"tertiary";"no";26306;"yes";"no";"cellular";11;"feb";27;1;84;3;"failure";"no"
38;"admin.";"married";"secondary";"no";46;"yes";"yes";"unknown";6;"may";195;1;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";575;"no";"yes";"cellular";4;"feb";254;2;-1;0;"unknown";"no"
35;"admin.";"divorced";"secondary";"no";148;"no";"yes";"cellular";8;"jul";199;1;-1;0;"unknown";"no"
52;"services";"married";"secondary";"no";431;"no";"no";"cellular";26;"aug";73;17;-1;0;"unknown";"no"
25;"technician";"single";"tertiary";"no";777;"yes";"no";"unknown";14;"may";351;1;-1;0;"unknown";"no"
29;"management";"married";"tertiary";"no";199;"yes";"yes";"unknown";7;"may";1689;4;-1;0;"unknown";"yes"
35;"technician";"single";"tertiary";"no";3552;"no";"no";"cellular";21;"nov";267;1;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";47;"no";"no";"unknown";5;"may";234;2;-1;0;"unknown";"no"
41;"admin.";"divorced";"secondary";"no";3823;"no";"no";"cellular";26;"apr";234;10;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";138;"no";"no";"cellular";20;"aug";94;4;-1;0;"unknown";"no"
29;"admin.";"single";"secondary";"no";1117;"yes";"no";"unknown";8;"may";77;2;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";1325;"yes";"no";"cellular";15;"may";242;1;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";0;"no";"no";"cellular";18;"jul";247;4;-1;0;"unknown";"no"
34;"entrepreneur";"married";"tertiary";"no";4343;"no";"no";"unknown";9;"jun";85;4;-1;0;"unknown";"no"
55;"management";"divorced";"tertiary";"no";1598;"no";"no";"cellular";22;"aug";607;4;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";3301;"yes";"no";"cellular";17;"jun";485;2;227;4;"failure";"yes"
24;"student";"single";"secondary";"no";822;"no";"no";"cellular";27;"oct";184;1;91;2;"failure";"yes"
42;"technician";"divorced";"secondary";"no";-280;"yes";"no";"unknown";26;"may";258;1;-1;0;"unknown";"no"
34;"management";"single";"unknown";"no";1534;"yes";"no";"cellular";16;"apr";156;1;147;7;"other";"no"
34;"admin.";"married";"secondary";"no";1671;"no";"no";"unknown";21;"may";160;1;-1;0;"unknown";"no"
51;"self-employed";"married";"tertiary";"no";2007;"no";"no";"unknown";16;"jun";1021;1;-1;0;"unknown";"no"
58;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";31;"jul";5;25;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";2776;"yes";"no";"cellular";27;"jan";701;1;-1;0;"unknown";"yes"
33;"blue-collar";"married";"secondary";"no";139;"yes";"yes";"cellular";18;"may";732;2;291;5;"failure";"yes"
34;"management";"married";"tertiary";"no";573;"no";"no";"cellular";10;"aug";122;1;-1;0;"unknown";"no"
34;"admin.";"married";"secondary";"no";475;"yes";"no";"unknown";7;"may";559;1;-1;0;"unknown";"no"
42;"blue-collar";"divorced";"secondary";"no";47;"yes";"yes";"unknown";8;"may";141;1;-1;0;"unknown";"no"
46;"management";"single";"tertiary";"no";2154;"yes";"no";"cellular";21;"jul";87;4;-1;0;"unknown";"no"
31;"self-employed";"single";"tertiary";"no";96;"no";"no";"cellular";5;"feb";577;1;-1;0;"unknown";"no"
39;"entrepreneur";"married";"tertiary";"no";83;"yes";"no";"cellular";11;"jul";193;2;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";6766;"no";"no";"cellular";28;"aug";210;5;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";3973;"no";"no";"cellular";6;"aug";732;2;-1;0;"unknown";"no"
42;"services";"divorced";"secondary";"no";372;"yes";"yes";"unknown";6;"may";121;2;-1;0;"unknown";"no"
48;"blue-collar";"single";"secondary";"no";-552;"no";"yes";"cellular";21;"nov";150;2;-1;0;"unknown";"no"
30;"self-employed";"single";"tertiary";"no";48;"no";"no";"cellular";21;"nov";140;1;-1;0;"unknown";"no"
38;"technician";"married";"secondary";"no";7696;"yes";"no";"cellular";20;"nov";386;2;-1;0;"unknown";"no"
24;"services";"married";"secondary";"no";4500;"yes";"no";"cellular";11;"may";733;2;-1;0;"unknown";"yes"
34;"technician";"married";"secondary";"no";1;"yes";"no";"cellular";19;"nov";108;1;-1;0;"unknown";"no"
46;"management";"single";"tertiary";"no";46;"no";"yes";"cellular";17;"nov";80;1;152;1;"failure";"no"
32;"admin.";"divorced";"secondary";"yes";-18;"yes";"no";"unknown";12;"may";155;3;-1;0;"unknown";"no"
46;"services";"married";"secondary";"no";451;"yes";"yes";"cellular";13;"may";389;4;-1;0;"unknown";"no"
26;"self-employed";"married";"tertiary";"no";479;"yes";"no";"cellular";9;"feb";133;3;-1;0;"unknown";"no"
42;"blue-collar";"married";"secondary";"no";0;"yes";"no";"cellular";21;"nov";328;6;-1;0;"unknown";"no"
50;"technician";"married";"secondary";"no";1130;"yes";"no";"cellular";23;"jul";119;2;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";389;"yes";"no";"unknown";16;"jun";87;6;-1;0;"unknown";"no"
34;"admin.";"single";"secondary";"no";10;"no";"yes";"cellular";18;"nov";162;1;173;3;"failure";"no"
32;"services";"married";"secondary";"no";401;"yes";"no";"unknown";15;"may";294;2;-1;0;"unknown";"no"
58;"housemaid";"single";"tertiary";"no";145;"yes";"yes";"cellular";16;"jul";128;2;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";115;"yes";"no";"cellular";6;"may";108;1;-1;0;"unknown";"no"
28;"admin.";"single";"secondary";"no";89;"yes";"yes";"cellular";6;"feb";172;2;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";94;"yes";"yes";"unknown";14;"may";208;5;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";1438;"yes";"no";"unknown";20;"may";212;2;-1;0;"unknown";"no"
49;"unemployed";"divorced";"tertiary";"no";780;"no";"no";"cellular";8;"nov";148;1;871;2;"failure";"no"
50;"management";"married";"tertiary";"no";207;"yes";"no";"cellular";4;"feb";99;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";238;"no";"no";"cellular";3;"feb";185;1;92;1;"success";"yes"
45;"blue-collar";"married";"primary";"no";2433;"no";"no";"cellular";6;"aug";133;2;-1;0;"unknown";"no"
30;"housemaid";"single";"secondary";"no";1924;"no";"no";"cellular";6;"feb";170;1;-1;0;"unknown";"no"
48;"unemployed";"married";"tertiary";"no";-471;"yes";"no";"unknown";19;"may";668;7;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";1531;"yes";"no";"cellular";8;"may";81;3;170;1;"failure";"no"
41;"management";"single";"secondary";"no";764;"no";"no";"cellular";12;"jun";230;2;-1;0;"unknown";"no"
55;"blue-collar";"married";"secondary";"no";383;"no";"no";"unknown";5;"may";287;1;-1;0;"unknown";"no"
70;"retired";"married";"primary";"no";3782;"no";"no";"cellular";16;"mar";618;1;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";326;"yes";"no";"cellular";5;"may";788;1;-1;0;"unknown";"yes"
47;"services";"divorced";"secondary";"no";691;"no";"no";"cellular";6;"feb";285;6;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";0;"no";"no";"cellular";21;"aug";163;2;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";99;"no";"no";"cellular";8;"jul";159;1;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";502;"yes";"no";"cellular";12;"may";197;2;370;3;"failure";"no"
51;"management";"married";"tertiary";"no";-15;"no";"no";"cellular";25;"jul";212;2;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";1929;"yes";"no";"unknown";29;"may";44;15;-1;0;"unknown";"no"
55;"admin.";"married";"secondary";"no";0;"no";"no";"cellular";23;"sep";180;2;238;3;"success";"no"
30;"blue-collar";"single";"primary";"no";185;"no";"no";"unknown";26;"jun";11;1;-1;0;"unknown";"no"
33;"management";"single";"secondary";"no";-424;"yes";"no";"unknown";26;"may";863;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";0;"yes";"no";"unknown";7;"may";388;7;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";319;"yes";"no";"unknown";5;"may";143;3;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";171;"yes";"no";"cellular";7;"may";191;1;294;1;"failure";"no"
47;"technician";"divorced";"tertiary";"no";-1148;"yes";"yes";"unknown";27;"may";62;2;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";-11;"yes";"no";"unknown";9;"may";13;1;-1;0;"unknown";"no"
35;"admin.";"single";"secondary";"no";0;"yes";"no";"cellular";13;"may";1073;1;-1;0;"unknown";"yes"
45;"management";"married";"tertiary";"no";-206;"yes";"no";"cellular";6;"may";337;2;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";704;"yes";"yes";"telephone";31;"jul";88;10;-1;0;"unknown";"no"
38;"technician";"married";"secondary";"no";1931;"no";"no";"cellular";2;"jun";167;1;298;10;"other";"no"
34;"technician";"single";"secondary";"no";943;"no";"no";"cellular";29;"aug";96;4;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";327;"yes";"no";"cellular";13;"apr";537;3;-1;0;"unknown";"no"
29;"management";"single";"secondary";"no";-105;"yes";"no";"unknown";27;"may";5;3;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";983;"no";"no";"cellular";5;"aug";139;1;-1;0;"unknown";"no"
44;"blue-collar";"single";"primary";"no";787;"yes";"no";"unknown";30;"may";570;2;-1;0;"unknown";"no"
45;"entrepreneur";"married";"tertiary";"no";0;"yes";"no";"cellular";29;"jul";100;3;-1;0;"unknown";"no"
43;"blue-collar";"married";"secondary";"no";3060;"yes";"no";"unknown";15;"may";253;2;-1;0;"unknown";"no"
44;"services";"married";"secondary";"no";5780;"yes";"no";"cellular";1;"apr";525;2;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";790;"no";"no";"cellular";20;"aug";696;3;-1;0;"unknown";"no"
38;"unemployed";"married";"tertiary";"no";1449;"no";"no";"unknown";26;"may";535;6;-1;0;"unknown";"no"
50;"technician";"married";"secondary";"no";1412;"no";"no";"cellular";6;"aug";131;3;-1;0;"unknown";"no"
21;"student";"single";"secondary";"no";681;"no";"no";"unknown";20;"aug";6;1;-1;0;"unknown";"no"
38;"entrepreneur";"married";"tertiary";"no";228;"yes";"no";"cellular";5;"feb";105;1;-1;0;"unknown";"no"
42;"admin.";"married";"secondary";"no";0;"no";"no";"unknown";19;"jun";370;1;-1;0;"unknown";"no"
45;"technician";"single";"tertiary";"no";2087;"no";"no";"cellular";29;"aug";29;14;-1;0;"unknown";"no"
34;"entrepreneur";"married";"secondary";"no";2;"yes";"yes";"cellular";5;"may";184;1;167;6;"failure";"no"
48;"technician";"married";"secondary";"no";197;"no";"yes";"cellular";3;"feb";47;2;222;3;"other";"no"
34;"services";"married";"secondary";"no";0;"no";"yes";"unknown";2;"jul";193;4;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";1905;"yes";"no";"cellular";16;"jul";709;2;-1;0;"unknown";"yes"
35;"technician";"married";"tertiary";"no";118;"no";"no";"cellular";6;"aug";358;2;-1;0;"unknown";"no"
39;"entrepreneur";"married";"tertiary";"no";2644;"yes";"no";"unknown";20;"may";253;1;-1;0;"unknown";"no"
36;"self-employed";"married";"tertiary";"no";16430;"yes";"no";"unknown";6;"jun";197;3;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";13;"no";"no";"cellular";22;"aug";94;2;-1;0;"unknown";"no"
57;"services";"divorced";"secondary";"no";14;"no";"yes";"cellular";22;"jul";445;2;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";769;"yes";"no";"cellular";15;"may";153;1;371;2;"failure";"no"
43;"admin.";"married";"unknown";"no";3485;"no";"no";"unknown";18;"jun";113;1;-1;0;"unknown";"no"
57;"management";"married";"secondary";"no";139;"no";"no";"cellular";17;"aug";80;1;-1;0;"unknown";"no"
