"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
44;"admin.";"married";"secondary";"no";205;"no";"no";"cellular";3;"nov";289;1;-1;0;"unknown";"yes"
50;"admin.";"married";"secondary";"no";0;"no";"no";"cellular";4;"aug";86;4;-1;0;"unknown";"no"
41;"management";"divorced";"tertiary";"no";369;"yes";"no";"telephone";22;"aug";9;3;-1;0;"unknown";"no"
47;"admin.";"married";"secondary";"no";1934;"no";"yes";"cellular";14;"may";225;1;364;1;"failure";"no"
32;"technician";"single";"tertiary";"no";259;"no";"no";"cellular";22;"jul";407;4;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";284;"yes";"yes";"unknown";3;"jun";1030;6;-1;0;"unknown";"no"
55;"blue-collar";"married";"unknown";"no";23;"no";"no";"cellular";13;"aug";123;2;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";1373;"no";"no";"cellular";22;"oct";119;4;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";62;"yes";"no";"cellular";18;"may";175;1;293;5;"failure";"no"
38;"blue-collar";"divorced";"secondary";"no";157;"no";"no";"unknown";9;"jun";299;5;-1;0;"unknown";"no"
29;"unemployed";"single";"tertiary";"no";991;"no";"no";"cellular";5;"feb";563;1;-1;0;"unknown";"no"
55;"services";"married";"secondary";"no";186;"yes";"yes";"unknown";9;"may";241;1;-1;0;"unknown";"no"
35;"unemployed";"married";"secondary";"no";977;"yes";"no";"cellular";4;"may";52;4;91;1;"other";"no"
40;"self-employed";"single";"tertiary";"no";2893;"no";"no";"cellular";2;"jun";76;3;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";1897;"yes";"yes";"cellular";19;"nov";441;1;-1;0;"unknown";"no"
32;"technician";"single";"tertiary";"no";5514;"no";"no";"cellular";22;"apr";319;1;182;1;"success";"yes"
33;"blue-collar";"married";"secondary";"no";889;"yes";"no";"unknown";18;"sep";13;1;373;6;"success";"no"
33;"management";"married";"tertiary";"no";273;"yes";"no";"unknown";16;"may";803;1;-1;0;"unknown";"yes"
37;"admin.";"married";"secondary";"no";1193;"no";"no";"cellular";12;"may";396;2;-1;0;"unknown";"no"
58;"management";"married";"tertiary";"no";2729;"no";"no";"unknown";18;"jun";188;1;-1;0;"unknown";"no"
36;"admin.";"single";"secondary";"no";0;"no";"no";"cellular";20;"apr";637;1;-1;0;"unknown";"no"
42;"blue-collar";"married";"secondary";"no";230;"yes";"no";"unknown";5;"jun";175;7;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";2729;"yes";"no";"cellular";6;"apr";945;1;139;1;"success";"no"
35;"management";"married";"tertiary";"no";317;"yes";"no";"unknown";23;"may";162;3;-1;0;"unknown";"no"
60;"housemaid";"married";"primary";"no";517;"no";"no";"unknown";12;"jun";1178;3;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";-470;"yes";"no";"cellular";8;"may";506;2;170;3;"failure";"no"
28;"self-employed";"single";"tertiary";"no";4579;"no";"no";"cellular";12;"jan";409;2;-1;0;"unknown";"yes"
27;"blue-collar";"divorced";"secondary";"no";1;"yes";"no";"cellular";14;"jul";116;3;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";5106;"no";"no";"cellular";30;"apr";244;1;-1;0;"unknown";"yes"
31;"technician";"married";"tertiary";"no";636;"yes";"no";"cellular";4;"may";352;4;-1;0;"unknown";"yes"
34;"services";"married";"secondary";"no";1076;"no";"no";"cellular";12;"may";152;1;182;6;"success";"yes"
38;"management";"married";"tertiary";"no";126;"yes";"no";"unknown";21;"may";164;2;-1;0;"unknown";"no"
32;"self-employed";"married";"secondary";"no";-33;"yes";"no";"unknown";28;"may";234;3;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";430;"no";"no";"cellular";27;"aug";154;4;-1;0;"unknown";"no"
33;"admin.";"married";"secondary";"no";-6;"yes";"no";"unknown";7;"may";566;2;-1;0;"unknown";"no"
71;"technician";"married";"tertiary";"no";383;"no";"no";"cellular";27;"oct";327;2;183;3;"success";"no"
27;"technician";"married";"secondary";"no";130;"yes";"no";"cellular";7;"may";265;3;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";2569;"no";"no";"unknown";9;"jun";172;1;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";201;"no";"no";"cellular";22;"jul";257;2;-1;0;"unknown";"no"
54;"retired";"divorced";"tertiary";"no";0;"no";"no";"unknown";13;"may";618;1;-1;0;"unknown";"yes"
30;"blue-collar";"married";"secondary";"no";6;"yes";"no";"cellular";28;"jan";241;3;-1;0;"unknown";"no"
35;"entrepreneur";"single";"secondary";"no";475;"no";"yes";"cellular";21;"jul";936;4;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";706;"yes";"no";"cellular";7;"apr";329;1;322;1;"failure";"no"
36;"management";"married";"secondary";"no";1825;"yes";"no";"cellular";14;"may";24;1;346;1;"failure";"no"
59;"self-employed";"married";"tertiary";"no";185;"no";"no";"cellular";22;"jun";177;5;138;1;"failure";"no"
72;"blue-collar";"married";"primary";"no";4415;"no";"no";"telephone";13;"oct";120;1;-1;0;"unknown";"no"
64;"management";"married";"tertiary";"no";679;"no";"no";"telephone";22;"apr";135;3;-1;0;"unknown";"no"
53;"technician";"divorced";"secondary";"no";320;"no";"no";"cellular";9;"jul";175;1;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";2988;"yes";"no";"cellular";25;"may";179;1;-1;0;"unknown";"no"
58;"self-employed";"married";"secondary";"no";1407;"yes";"no";"unknown";30;"may";58;1;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";1270;"no";"no";"cellular";17;"apr";342;2;-1;0;"unknown";"no"
41;"services";"divorced";"secondary";"no";654;"yes";"no";"cellular";13;"may";139;2;-1;0;"unknown";"no"
48;"retired";"married";"primary";"no";5173;"yes";"no";"unknown";18;"jun";88;8;-1;0;"unknown";"no"
44;"entrepreneur";"married";"tertiary";"no";3463;"yes";"yes";"cellular";28;"aug";210;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"unknown";"no";0;"no";"no";"cellular";2;"feb";731;1;193;3;"failure";"no"
61;"management";"married";"tertiary";"no";6016;"no";"no";"cellular";2;"feb";670;3;-1;0;"unknown";"yes"
36;"entrepreneur";"married";"primary";"no";177;"yes";"no";"unknown";12;"may";63;5;-1;0;"unknown";"no"
28;"management";"married";"tertiary";"no";3694;"no";"yes";"cellular";8;"jul";70;2;-1;0;"unknown";"no"
58;"retired";"single";"secondary";"no";1640;"no";"yes";"cellular";4;"feb";72;6;274;4;"failure";"no"
60;"admin.";"divorced";"secondary";"no";174;"yes";"no";"cellular";15;"may";241;1;364;1;"failure";"no"
66;"admin.";"single";"secondary";"no";10177;"no";"no";"cellular";5;"may";272;4;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";490;"no";"no";"cellular";28;"aug";207;8;98;1;"failure";"yes"
49;"self-employed";"married";"secondary";"no";2576;"yes";"no";"cellular";15;"may";64;6;-1;0;"unknown";"no"
40;"services";"married";"secondary";"no";0;"no";"no";"unknown";12;"jun";543;2;-1;0;"unknown";"no"
23;"technician";"single";"secondary";"no";598;"no";"no";"cellular";30;"apr";166;1;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";15459;"no";"no";"cellular";26;"may";245;3;97;7;"success";"no"
44;"blue-collar";"married";"primary";"no";271;"yes";"yes";"unknown";9;"may";94;1;-1;0;"unknown";"no"
54;"unknown";"married";"unknown";"no";2508;"no";"no";"unknown";20;"jun";34;8;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";320;"no";"no";"telephone";30;"jul";203;2;-1;0;"unknown";"no"
33;"admin.";"married";"tertiary";"no";640;"no";"no";"cellular";24;"jul";318;1;-1;0;"unknown";"no"
30;"self-employed";"married";"secondary";"no";1772;"yes";"no";"cellular";13;"apr";158;4;-1;0;"unknown";"no"
27;"admin.";"single";"secondary";"no";15;"no";"yes";"cellular";21;"jul";177;1;-1;0;"unknown";"no"
49;"management";"divorced";"tertiary";"no";2370;"yes";"yes";"unknown";17;"nov";56;1;103;2;"other";"no"
27;"services";"single";"secondary";"no";201;"yes";"no";"unknown";4;"jun";172;2;-1;0;"unknown";"no"
51;"blue-collar";"married";"secondary";"no";160;"yes";"no";"cellular";7;"may";136;1;359;1;"failure";"no"
32;"admin.";"divorced";"secondary";"yes";5;"yes";"yes";"cellular";18;"may";82;3;363;2;"other";"no"
30;"blue-collar";"single";"secondary";"no";75;"yes";"no";"unknown";16;"may";123;1;-1;0;"unknown";"no"
33;"admin.";"married";"secondary";"no";4902;"yes";"no";"cellular";20;"nov";110;1;-1;0;"unknown";"no"
27;"blue-collar";"single";"primary";"no";-79;"yes";"no";"unknown";30;"may";385;5;-1;0;"unknown";"no"
75;"retired";"divorced";"secondary";"no";1341;"no";"no";"cellular";18;"dec";415;7;-1;0;"unknown";"yes"
37;"services";"divorced";"secondary";"no";490;"yes";"no";"cellular";2;"feb";73;1;-1;0;"unknown";"no"
36;"technician";"single";"secondary";"no";1521;"yes";"no";"unknown";16;"jun";243;2;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";131;"yes";"no";"unknown";9;"may";137;2;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";8;"yes";"no";"unknown";23;"may";55;4;-1;0;"unknown";"no"
32;"services";"married";"secondary";"no";-632;"yes";"yes";"cellular";20;"apr";18;5;-1;0;"unknown";"no"
32;"admin.";"single";"secondary";"no";116;"no";"yes";"cellular";16;"jul";255;2;-1;0;"unknown";"no"
35;"admin.";"married";"primary";"no";189;"yes";"no";"cellular";11;"may";95;1;-1;0;"unknown";"no"
31;"blue-collar";"married";"primary";"no";2;"yes";"yes";"cellular";10;"jul";112;1;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";4229;"yes";"yes";"cellular";5;"may";205;2;-1;0;"unknown";"no"
27;"services";"married";"secondary";"no";54;"yes";"no";"cellular";18;"may";97;1;370;1;"failure";"no"
22;"student";"single";"unknown";"no";549;"no";"no";"cellular";2;"sep";154;1;-1;0;"unknown";"no"
35;"blue-collar";"married";"primary";"no";298;"yes";"no";"cellular";13;"may";135;2;370;2;"failure";"no"
69;"retired";"married";"primary";"no";579;"no";"no";"cellular";14;"aug";230;1;-1;0;"unknown";"no"
37;"entrepreneur";"single";"tertiary";"no";1467;"yes";"yes";"cellular";17;"nov";349;1;-1;0;"unknown";"no"
45;"admin.";"single";"secondary";"no";0;"yes";"no";"cellular";8;"may";38;1;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";109;"yes";"no";"cellular";22;"jul";268;1;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";-11;"yes";"no";"cellular";11;"may";94;4;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";90;"yes";"no";"cellular";28;"jul";263;2;-1;0;"unknown";"no"
60;"blue-collar";"married";"primary";"no";493;"no";"no";"cellular";18;"aug";671;4;-1;0;"unknown";"yes"
33;"management";"divorced";"secondary";"no";1897;"yes";"yes";"unknown";2;"jun";197;1;-1;0;"unknown";"no"
44;"admin.";"married";"secondary";"no";2403;"yes";"no";"cellular";28;"jan";180;2;-1;0;"unknown";"no"
38;"entrepreneur";"married";"secondary";"no";868;"no";"no";"cellular";20;"nov";452;2;-1;0;"unknown";"no"
54;"entrepreneur";"married";"secondary";"no";653;"yes";"no";"unknown";15;"may";352;1;-1;0;"unknown";"no"
32;"unemployed";"divorced";"primary";"no";0;"no";"no";"cellular";15;"jul";175;4;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";0;"yes";"yes";"cellular";19;"nov";163;2;-1;0;"unknown";"no"
55;"services";"divorced";"secondary";"no";218;"yes";"no";"unknown";29;"may";200;2;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";5050;"no";"yes";"unknown";16;"jun";75;7;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";741;"yes";"no";"cellular";16;"apr";227;1;-1;0;"unknown";"no"
37;"services";"single";"secondary";"no";1050;"yes";"no";"cellular";3;"feb";586;3;-1;0;"unknown";"no"
33;"services";"single";"secondary";"no";-56;"no";"yes";"cellular";10;"jul";119;5;-1;0;"unknown";"no"
30;"blue-collar";"married";"primary";"no";1;"yes";"yes";"telephone";22;"jul";80;2;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";-98;"yes";"yes";"cellular";12;"may";112;2;330;3;"other";"no"
49;"technician";"married";"secondary";"no";4667;"yes";"no";"unknown";19;"may";130;2;-1;0;"unknown";"no"
54;"unemployed";"married";"primary";"no";541;"yes";"no";"cellular";3;"feb";237;3;-1;0;"unknown";"no"
31;"unemployed";"married";"tertiary";"no";7744;"no";"no";"cellular";26;"aug";377;8;-1;0;"unknown";"no"
54;"unknown";"married";"unknown";"no";895;"no";"no";"cellular";7;"oct";335;1;-1;0;"unknown";"yes"
36;"unemployed";"married";"secondary";"no";-129;"yes";"no";"cellular";29;"jul";121;3;-1;0;"unknown";"no"
30;"admin.";"married";"secondary";"no";0;"no";"no";"cellular";15;"jul";127;5;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"no";158;"no";"no";"unknown";1;"jul";650;2;-1;0;"unknown";"yes"
30;"admin.";"married";"secondary";"no";122;"yes";"no";"unknown";16;"may";107;1;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";673;"yes";"no";"unknown";20;"may";610;2;-1;0;"unknown";"no"
35;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";25;"aug";124;4;-1;0;"unknown";"no"
33;"services";"divorced";"secondary";"no";411;"yes";"no";"unknown";8;"may";216;1;-1;0;"unknown";"no"
43;"blue-collar";"divorced";"primary";"no";-97;"yes";"yes";"cellular";31;"jul";747;4;-1;0;"unknown";"no"
41;"blue-collar";"married";"secondary";"no";-217;"yes";"no";"cellular";11;"may";313;1;349;3;"other";"no"
41;"management";"divorced";"tertiary";"no";5037;"no";"no";"cellular";23;"apr";252;9;185;5;"other";"yes"
46;"admin.";"divorced";"secondary";"no";2232;"no";"no";"cellular";13;"feb";121;1;-1;0;"unknown";"yes"
54;"blue-collar";"married";"secondary";"no";-932;"yes";"no";"unknown";7;"may";799;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";913;"yes";"no";"cellular";23;"jun";883;1;674;4;"failure";"no"
30;"technician";"single";"tertiary";"no";236;"yes";"no";"unknown";16;"may";197;1;-1;0;"unknown";"no"
40;"entrepreneur";"married";"primary";"no";0;"yes";"no";"cellular";11;"jul";271;2;-1;0;"unknown";"no"
30;"blue-collar";"married";"primary";"no";2581;"no";"no";"unknown";12;"may";221;2;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"no";639;"no";"yes";"cellular";14;"jul";243;3;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";849;"yes";"no";"unknown";15;"may";72;1;-1;0;"unknown";"no"
54;"services";"married";"secondary";"no";386;"yes";"no";"cellular";2;"aug";155;2;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";1218;"yes";"no";"telephone";28;"jan";70;2;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";2603;"yes";"no";"cellular";11;"feb";280;4;-1;0;"unknown";"yes"
42;"blue-collar";"married";"secondary";"no";-921;"yes";"no";"unknown";26;"may";115;2;-1;0;"unknown";"no"
48;"admin.";"married";"primary";"no";607;"no";"no";"unknown";20;"jun";29;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";79;"yes";"no";"cellular";14;"may";406;2;-1;0;"unknown";"no"
55;"technician";"divorced";"secondary";"no";61;"yes";"yes";"cellular";25;"aug";113;3;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";1091;"no";"no";"telephone";30;"jul";47;2;-1;0;"unknown";"no"
46;"management";"divorced";"tertiary";"no";743;"no";"no";"unknown";5;"jun";36;2;-1;0;"unknown";"no"
47;"entrepreneur";"married";"unknown";"no";209;"yes";"no";"unknown";6;"may";135;2;-1;0;"unknown";"no"
24;"management";"single";"tertiary";"no";172;"no";"no";"cellular";3;"jul";67;2;-1;0;"unknown";"no"
58;"entrepreneur";"married";"secondary";"no";2;"no";"no";"unknown";16;"jun";684;1;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";41;"no";"no";"cellular";21;"aug";686;5;-1;0;"unknown";"yes"
25;"student";"single";"secondary";"no";1116;"yes";"no";"cellular";2;"mar";170;3;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";-55;"no";"no";"unknown";17;"jun";150;3;-1;0;"unknown";"no"
59;"retired";"divorced";"secondary";"no";5845;"no";"no";"cellular";14;"may";1060;2;-1;0;"unknown";"yes"
30;"management";"single";"tertiary";"no";329;"yes";"no";"unknown";6;"jun";122;16;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";494;"yes";"no";"unknown";26;"may";724;1;-1;0;"unknown";"no"
42;"management";"married";"unknown";"no";1519;"no";"no";"cellular";19;"oct";230;1;92;1;"success";"yes"
37;"entrepreneur";"married";"tertiary";"no";2685;"no";"no";"unknown";20;"jun";187;2;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";-14;"yes";"yes";"unknown";19;"may";179;4;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";5673;"no";"yes";"cellular";4;"aug";357;3;-1;0;"unknown";"no"
41;"blue-collar";"married";"secondary";"no";1459;"no";"no";"unknown";5;"jun";82;1;-1;0;"unknown";"no"
48;"technician";"married";"tertiary";"no";0;"no";"no";"telephone";26;"aug";176;15;-1;0;"unknown";"no"
31;"management";"married";"secondary";"no";625;"yes";"no";"cellular";7;"apr";424;1;138;1;"failure";"no"
37;"student";"married";"unknown";"no";0;"no";"no";"unknown";18;"jun";115;1;-1;0;"unknown";"no"
51;"services";"married";"secondary";"no";867;"yes";"no";"cellular";3;"feb";177;2;211;3;"failure";"no"
80;"retired";"married";"secondary";"no";8304;"no";"no";"telephone";9;"jun";712;1;64;12;"failure";"yes"
32;"management";"single";"tertiary";"no";151;"yes";"no";"unknown";6;"may";118;1;-1;0;"unknown";"no"
48;"services";"married";"primary";"yes";-583;"yes";"no";"unknown";2;"jun";25;7;-1;0;"unknown";"no"
49;"blue-collar";"married";"tertiary";"no";1784;"no";"no";"unknown";12;"jun";753;1;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";3134;"yes";"no";"cellular";17;"jul";124;1;-1;0;"unknown";"no"
27;"self-employed";"single";"secondary";"no";49;"yes";"no";"cellular";30;"jan";208;2;-1;0;"unknown";"no"
34;"technician";"married";"secondary";"no";-346;"no";"no";"cellular";13;"aug";136;4;-1;0;"unknown";"no"
49;"management";"married";"secondary";"no";1623;"yes";"no";"cellular";19;"nov";1081;2;-1;0;"unknown";"yes"
48;"management";"married";"tertiary";"no";60;"no";"no";"telephone";7;"may";376;2;339;7;"failure";"no"
40;"services";"married";"secondary";"no";17;"no";"no";"cellular";4;"jun";78;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";2008;"yes";"no";"cellular";18;"nov";354;1;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";91;"yes";"no";"cellular";6;"may";29;1;356;2;"failure";"no"
41;"entrepreneur";"married";"tertiary";"no";171;"yes";"no";"cellular";19;"nov";209;1;191;4;"failure";"no"
28;"management";"single";"tertiary";"no";1027;"yes";"no";"cellular";14;"may";433;1;-1;0;"unknown";"no"
51;"services";"married";"unknown";"no";5801;"yes";"no";"unknown";29;"may";147;2;-1;0;"unknown";"no"
33;"blue-collar";"divorced";"primary";"no";142;"yes";"no";"telephone";11;"may";41;2;300;5;"failure";"no"
26;"management";"single";"tertiary";"no";205;"no";"no";"unknown";26;"may";111;1;-1;0;"unknown";"no"
34;"admin.";"single";"secondary";"no";852;"no";"no";"cellular";14;"apr";108;2;-1;0;"unknown";"no"
27;"blue-collar";"married";"secondary";"yes";-584;"yes";"no";"cellular";7;"may";411;2;-1;0;"unknown";"no"
42;"self-employed";"married";"secondary";"no";97;"no";"no";"cellular";10;"jul";108;2;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";204;"yes";"no";"cellular";3;"jun";224;2;-1;0;"unknown";"yes"
31;"technician";"single";"secondary";"no";628;"yes";"no";"unknown";12;"may";1083;2;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";311;"no";"no";"unknown";12;"may";757;2;-1;0;"unknown";"yes"
39;"blue-collar";"married";"primary";"no";1564;"no";"no";"unknown";17;"jun";57;1;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";856;"yes";"yes";"cellular";30;"jul";95;5;-1;0;"unknown";"no"
40;"management";"single";"tertiary";"no";1509;"no";"no";"cellular";15;"mar";144;2;124;1;"failure";"no"
52;"services";"married";"secondary";"no";-888;"no";"no";"cellular";16;"jul";135;1;-1;0;"unknown";"no"
40;"technician";"single";"tertiary";"no";226;"no";"no";"cellular";15;"jan";176;2;-1;0;"unknown";"no"
48;"technician";"married";"secondary";"no";127;"no";"yes";"cellular";7;"aug";524;5;-1;0;"unknown";"no"
31;"services";"married";"secondary";"no";413;"yes";"no";"unknown";13;"may";65;1;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"no";710;"yes";"yes";"cellular";6;"may";653;1;334;2;"success";"yes"
47;"technician";"married";"secondary";"no";1233;"yes";"no";"unknown";11;"sep";91;1;100;2;"other";"yes"
28;"management";"single";"secondary";"no";171;"no";"no";"cellular";10;"mar";93;1;-1;0;"unknown";"yes"
40;"management";"divorced";"tertiary";"no";69;"yes";"no";"cellular";6;"may";503;2;280;2;"failure";"no"
34;"admin.";"married";"secondary";"no";1499;"yes";"no";"cellular";13;"apr";186;1;327;2;"failure";"no"
29;"self-employed";"married";"tertiary";"no";751;"yes";"no";"unknown";23;"may";121;2;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";61;"no";"yes";"cellular";19;"aug";452;2;-1;0;"unknown";"no"
83;"retired";"married";"primary";"no";425;"no";"no";"telephone";22;"jun";883;1;140;1;"failure";"yes"
55;"services";"divorced";"primary";"no";2923;"yes";"no";"unknown";15;"may";104;2;-1;0;"unknown";"no"
43;"management";"divorced";"tertiary";"no";99;"no";"no";"cellular";29;"jan";24;3;-1;0;"unknown";"no"
23;"student";"single";"secondary";"no";1021;"no";"no";"telephone";19;"jun";79;9;-1;0;"unknown";"no"
44;"technician";"married";"tertiary";"no";1146;"no";"no";"cellular";4;"jul";178;2;-1;0;"unknown";"no"
58;"blue-collar";"married";"primary";"no";781;"yes";"no";"cellular";15;"may";74;2;-1;0;"unknown";"no"
29;"admin.";"single";"secondary";"no";1448;"no";"no";"cellular";10;"mar";217;1;184;7;"other";"no"
30;"management";"single";"tertiary";"no";604;"no";"yes";"cellular";2;"feb";475;1;-1;0;"unknown";"no"
29;"admin.";"single";"secondary";"no";-194;"yes";"no";"cellular";7;"may";127;1;-1;0;"unknown";"no"
41;"technician";"married";"secondary";"no";0;"no";"no";"cellular";11;"mar";101;1;-1;0;"unknown";"no"
35;"housemaid";"married";"primary";"no";0;"yes";"no";"cellular";14;"jul";340;3;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";1014;"yes";"no";"cellular";23;"jul";158;4;-1;0;"unknown";"no"
27;"admin.";"single";"tertiary";"no";73;"no";"no";"cellular";29;"jan";242;1;-1;0;"unknown";"no"
47;"services";"married";"secondary";"no";2597;"yes";"no";"unknown";16;"may";323;1;-1;0;"unknown";"no"
53;"self-employed";"married";"tertiary";"no";2627;"yes";"yes";"unknown";16;"jun";18;30;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";1906;"yes";"no";"cellular";14;"jul";68;3;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";-319;"yes";"yes";"cellular";9;"jul";134;4;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";-296;"yes";"no";"cellular";14;"may";113;3;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";169;"yes";"no";"cellular";18;"aug";43;4;-1;0;"unknown";"no"
37;"self-employed";"single";"tertiary";"no";556;"no";"no";"unknown";17;"jun";200;2;-1;0;"unknown";"no"
65;"retired";"divorced";"unknown";"no";300;"no";"no";"cellular";2;"aug";245;2;-1;0;"unknown";"no"
53;"technician";"divorced";"secondary";"no";751;"yes";"no";"unknown";16;"may";343;4;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";126;"no";"no";"cellular";3;"mar";229;1;-1;0;"unknown";"no"
33;"technician";"divorced";"tertiary";"no";-386;"yes";"no";"unknown";23;"may";530;1;-1;0;"unknown";"no"
56;"blue-collar";"married";"primary";"no";379;"no";"no";"cellular";13;"aug";58;5;-1;0;"unknown";"no"
45;"self-employed";"married";"secondary";"no";706;"no";"no";"cellular";30;"apr";78;2;176;1;"success";"no"
39;"technician";"married";"secondary";"no";9121;"no";"no";"unknown";5;"jun";147;1;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";1466;"yes";"no";"cellular";25;"jul";40;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";18;"nov";618;2;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";951;"yes";"no";"cellular";20;"apr";23;4;-1;0;"unknown";"no"
46;"admin.";"married";"secondary";"no";368;"no";"no";"cellular";20;"aug";293;1;90;4;"other";"yes"
41;"blue-collar";"married";"secondary";"no";121;"yes";"no";"cellular";13;"may";16;6;176;5;"other";"no"
59;"services";"married";"secondary";"no";204;"no";"no";"cellular";23;"jul";286;2;-1;0;"unknown";"no"
24;"admin.";"married";"secondary";"no";299;"yes";"no";"cellular";6;"may";209;1;321;1;"failure";"no"
34;"management";"married";"tertiary";"no";4170;"yes";"no";"unknown";21;"may";935;1;-1;0;"unknown";"no"
40;"blue-collar";"married";"primary";"no";-335;"yes";"no";"unknown";27;"may";260;1;-1;0;"unknown";"no"
42;"admin.";"married";"secondary";"no";3165;"yes";"no";"unknown";16;"jun";298;4;-1;0;"unknown";"no"
50;"services";"married";"secondary";"no";254;"yes";"no";"cellular";15;"apr";397;2;337;1;"failure";"no"
25;"management";"single";"tertiary";"no";553;"yes";"no";"cellular";17;"sep";113;4;479;1;"failure";"no"
51;"services";"divorced";"secondary";"no";518;"yes";"no";"telephone";17;"nov";76;1;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";85;"no";"yes";"cellular";1;"jun";141;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"unknown";"no";603;"yes";"no";"unknown";23;"may";773;2;-1;0;"unknown";"no"
21;"services";"single";"secondary";"no";361;"no";"no";"telephone";5;"jun";329;1;95;1;"other";"no"
52;"blue-collar";"married";"secondary";"no";-98;"yes";"no";"unknown";7;"may";423;1;-1;0;"unknown";"no"
55;"retired";"married";"primary";"no";4424;"no";"no";"cellular";5;"aug";67;4;-1;0;"unknown";"no"
26;"technician";"single";"secondary";"no";2610;"yes";"yes";"unknown";2;"jun";626;1;-1;0;"unknown";"no"
38;"technician";"married";"tertiary";"no";3234;"no";"no";"cellular";18;"nov";578;2;-1;0;"unknown";"yes"
32;"blue-collar";"married";"secondary";"no";687;"yes";"no";"unknown";9;"may";61;1;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";631;"yes";"no";"unknown";23;"may";248;4;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";341;"no";"yes";"cellular";29;"jan";136;1;262;3;"failure";"no"
33;"technician";"single";"tertiary";"no";316;"no";"no";"cellular";21;"aug";126;3;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";2;"no";"no";"telephone";28;"jan";653;3;-1;0;"unknown";"no"
